,customer_ID,frequency_score,spending_score
4941,17971.0,21,65.74
4942,17972.0,31,131.14000000000001
4943,17973.0,15,48.660000000000004
4944,17976.0,130,459.16
4945,17977.0,110,203.32
4946,17978.0,80,249.89000000000001
4947,17979.0,147,351.31
4948,17980.0,66,171.35
4949,17981.0,17,27.229999999999997
4950,17982.0,13,25.66
4951,17983.0,24,67.42
4952,17984.0,251,563.76
4953,17985.0,23,102.8
4954,17986.0,1,2.08
4955,17987.0,181,370.11
4956,17988.0,124,437.55
4957,17989.0,34,65.62
4958,17990.0,58,145.95
4959,17991.0,40,178.93
4960,17992.0,53,126.33
4961,17993.0,64,149.09
4962,17994.0,318,838.0699999999999
4963,17995.0,29,104.29
4964,17996.0,67,214.8
4965,17997.0,180,287.86
4966,17998.0,59,222.94
4967,17999.0,176,525.74
4968,18000.0,6,12.11
4969,18001.0,140,323.6
4970,18002.0,54,216.42
4971,18003.0,25,48.160000000000004
4972,18004.0,40,110.61
4973,18005.0,60,191.18
4974,18006.0,65,234.45
4975,18007.0,51,82.16
4976,18008.0,102,435.69
4977,18009.0,188,765.67
4978,18010.0,14,70.2
4979,18011.0,93,343.92
4980,18012.0,13,88.54
4981,18013.0,31,36.28
4982,18014.0,32,93.78
4983,18015.0,46,58.69
4984,18016.0,170,574.02
4985,18017.0,4,6.88
4986,18018.0,48,151.92
4987,18019.0,5,28.55
4988,18020.0,14,63.5
4989,18021.0,33,91.8
4990,18024.0,22,58.49
4991,18025.0,112,214.4
4992,18026.0,17,87.54
4993,18027.0,21,58.64
4994,18028.0,4,11.0
4995,18029.0,18,31.3
4996,18030.0,10,70.3
4997,18031.0,65,119.37
4998,18032.0,5,9.35
4999,18033.0,34,63.44
5000,18034.0,225,341.14
5001,18035.0,61,138.92000000000002
5002,18037.0,33,153.51999999999998
5003,18038.0,32,80.08
5004,18039.0,168,355.51
5005,18040.0,19,58.35
5006,18042.0,16,68.6
5007,18043.0,187,543.44
5008,18044.0,201,846.22
5009,18045.0,47,122.52
5010,18046.0,26,160.73000000000002
5011,18047.0,88,246.44
5012,18048.0,61,155.37
5013,18049.0,95,219.97
5014,18050.0,23,73.12
5015,18051.0,58,113.36
5016,18052.0,16,10.5
5017,18053.0,35,87.41
5018,18054.0,11,27.15
5019,18056.0,31,97.25
5020,18057.0,140,416.32
5021,18058.0,16,31.34
5022,18059.0,21,39.84
5023,18060.0,75,236.84
5024,18061.0,129,502.14
5025,18062.0,57,220.11
5026,18063.0,3,11.3
5027,18064.0,69,156.22
5028,18066.0,53,208.01999999999998
5029,18067.0,37,104.82
5030,18068.0,1,16.95
5031,18070.0,10,40.75
5032,18071.0,86,250.39
5033,18072.0,36,43.589999999999996
5034,18073.0,76,285.61
5035,18074.0,56,258.62
5036,18076.0,8,18.76
5037,18078.0,77,219.11
5038,18079.0,140,125.99
5039,18080.0,2,3.8
5040,18081.0,17,65.28
5041,18082.0,73,157.24
5042,18083.0,42,147.3
5043,18084.0,11,35.59
5044,18085.0,71,224.85
5045,18086.0,7,10.36
5046,18088.0,39,81.65
5047,18089.0,10,77.8
5048,18090.0,60,101.92
5049,18091.0,25,41.949999999999996
5050,18092.0,152,509.84
5051,18093.0,63,114.3
5052,18094.0,131,330.05
5053,18095.0,48,113.2
5054,18097.0,161,468.42
5055,18098.0,88,311.48
5056,18099.0,19,40.64
5057,18100.0,30,62.33
5058,18101.0,112,325.55
5059,18103.0,10,48.55
5060,18104.0,38,142.84
5061,18105.0,18,40.18
5062,18106.0,196,621.84
5063,18107.0,39,126.01
5064,18108.0,49,225.13
5065,18110.0,87,221.92000000000002
5066,18111.0,30,135.4
5067,18112.0,63,230.04
5068,18113.0,2,2.12
5069,18114.0,28,154.95
5070,18115.0,3,9.700000000000001
5071,18117.0,74,89.85
5072,18119.0,60,166.94
5073,18120.0,17,68.55
5074,18121.0,32,59.68
5075,18123.0,59,137.14000000000001
5076,18124.0,24,62.7
5077,18125.0,197,437.84000000000003
5078,18126.0,56,109.24
5079,18127.0,69,233.94
5080,18128.0,45,118.27
5081,18129.0,14,40.95
5082,18130.0,71,167.82
5083,18131.0,4,4.03
5084,18132.0,66,132.21
5085,18133.0,2,0.85
5086,18134.0,28,137.7
5087,18135.0,40,109.16
5088,18136.0,94,299.8
5089,18137.0,29,101.92
5090,18138.0,8,50.05
5091,18139.0,162,241.41
5092,18140.0,54,122.77
5093,18141.0,44,136.24
5094,18142.0,18,27.57
5095,18143.0,61,166.43
5096,18144.0,87,361.12
5097,18146.0,10,19.5
5098,18147.0,7,9.08
5099,18148.0,11,28.36
5100,18149.0,96,234.51
5101,18150.0,37,85.97
5102,18151.0,107,392.91
5103,18152.0,10,71.58
5104,18153.0,17,23.740000000000002
5105,18154.0,47,105.2
5106,18155.0,28,72.81
5107,18156.0,195,584.02
5108,18157.0,26,92.98
5109,18158.0,35,45.66
5110,18159.0,23,115.1
5111,18160.0,65,216.84
5112,18161.0,94,330.76
5113,18162.0,47,88.6
5114,18163.0,38,161.98
5115,18164.0,25,105.92
5116,18165.0,10,12.38
5117,18166.0,10,23.8
5118,18167.0,43,156.28
5119,18169.0,9,33.2
5120,18170.0,126,576.5
5121,18171.0,94,526.89
5122,18173.0,45,124.51
5123,18174.0,2,4.03
5124,18175.0,7,31.15
5125,18176.0,33,97.4
5126,18177.0,101,191.32
5127,18179.0,109,300.18
5128,18180.0,119,247.62
5129,18181.0,184,578.05
5130,18182.0,10,22.98
5131,18183.0,44,155.31
5132,18184.0,1,0.83
5133,18185.0,17,61.65
5134,18186.0,11,24.02
5135,18187.0,54,269.55
5136,18188.0,135,335.39
5137,18189.0,88,261.24
5138,18190.0,43,130.35
5139,18191.0,15,44.65
5140,18192.0,45,180.33
5141,18193.0,73,218.68
5142,18194.0,30,94.85
5143,18195.0,5,12.09
5144,18196.0,281,595.87
5145,18197.0,11,22.65
5146,18198.0,166,390.97
5147,18199.0,21,103.25
5148,18200.0,32,62.99
5149,18201.0,27,124.99
5150,18202.0,68,275.54
5151,18203.0,60,311.11
5152,18204.0,202,524.26
5153,18205.0,32,146.56
5154,18206.0,19,27.27
5155,18207.0,34,111.85
5156,18208.0,17,141.89
5157,18209.0,8,25.95
5158,18210.0,144,507.36
5159,18211.0,42,102.98
5160,18212.0,55,195.03
5161,18213.0,15,22.52
5162,18214.0,62,197.75
5163,18215.0,91,273.11
5164,18216.0,26,128.32
5165,18217.0,44,94.98
5166,18218.0,42,74.1
5167,18219.0,206,814.92
5168,18220.0,32,96.41
5169,18221.0,88,241.14000000000001
5170,18222.0,19,61.86
5171,18224.0,10,30.6
5172,18227.0,7,633.25
5173,18228.0,32,130.33
5174,18229.0,211,1047.75
5175,18230.0,144,338.17
5176,18232.0,40,148.32
5177,18233.0,1,110.0
5178,18234.0,30,70.75
5179,18235.0,104,223.23
5180,18236.0,98,397.62
5181,18237.0,61,180.42
5182,18238.0,14,40.54
5183,18239.0,125,392.33
5184,18240.0,6,23.57
5185,18241.0,161,521.94
5186,18242.0,140,368.26
5187,18243.0,26,82.13
5188,18244.0,19,28.39
5189,18246.0,5,22.23
5190,18247.0,47,212.89
5191,18248.0,49,197.17000000000002
5192,18249.0,8,12.83
5193,18250.0,22,86.27
5194,18251.0,108,109.8
5195,18252.0,139,476.16
5196,18253.0,7,32.230000000000004
5197,18254.0,16,24.75
5198,18255.0,19,35.66
5199,18256.0,14,11.24
5200,18257.0,288,877.33
5201,18258.0,53,160.14
5202,18259.0,92,290.75
5203,18261.0,21,64.74
5204,18262.0,42,66.25
5205,18263.0,62,60.61
5206,18264.0,36,165.5
5207,18265.0,46,241.34
5208,18266.0,14,29.099999999999998
5209,18267.0,20,61.32
5210,18268.0,71,235.89000000000001
5211,18269.0,15,49.25
5212,18270.0,19,69.2
5213,18271.0,21,62.04
5214,18272.0,232,560.91
5215,18273.0,4,10.2
5216,18274.0,22,80.78
5217,18275.0,19,47.29
5218,18276.0,99,243.67000000000002
5219,18277.0,68,389.17
5220,18278.0,24,95.0
5221,18279.0,13,7.12
5222,18280.0,32,134.35
5223,18281.0,17,58.37
5224,18282.0,13,62.68
5225,18284.0,29,116.09
5226,18285.0,12,100.2
5227,18286.0,70,306.55
5228,18287.0,156,348.89
